"STATISTIC","Statistic Label","TLIST(A1)","Year","C02935V03550","Airports in Ireland","C02191V04000","Country","C02354V02832","Direction","C02936V03551","Flight Type","UNIT","VALUE"
"TAA06C01","Passengers","2022","2022","EICK","Cork","-","All Countries","4","Departure","1","Scheduled","Thousand","1100"
"TAA06C01","Passengers","2022","2022","EICK","Cork","-","All Countries","4","Departure","2","Unscheduled","Thousand","18.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","-","All directions","-","All flights","Thousand","1.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","-","All directions","1","Scheduled","Thousand","0.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","-","All directions","2","Unscheduled","Thousand","1.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","3","Arrival","-","All flights","Thousand","0.5"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","3","Arrival","1","Scheduled","Thousand","0.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","3","Arrival","2","Unscheduled","Thousand","0.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","4","Departure","-","All flights","Thousand","0.8"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","IE07","Ireland (domestic)","4","Departure","2","Unscheduled","Thousand","0.8"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","-","All directions","-","All flights","Thousand","3.7"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","-","All directions","1","Scheduled","Thousand","0.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","-","All directions","2","Unscheduled","Thousand","3.5"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","3","Arrival","-","All flights","Thousand","1.8"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","3","Arrival","1","Scheduled","Thousand","0.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","3","Arrival","2","Unscheduled","Thousand","1.7"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","4","Departure","-","All flights","Thousand","1.9"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","4","Departure","1","Scheduled","Thousand","0.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","AT","Austria","4","Departure","2","Unscheduled","Thousand","1.8"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BE","Belgium","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","BG","Bulgaria","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","-","All directions","-","All flights","Thousand","13.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","-","All directions","1","Scheduled","Thousand","12.8"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","-","All directions","2","Unscheduled","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","3","Arrival","-","All flights","Thousand","6.9"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","3","Arrival","1","Scheduled","Thousand","6.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","3","Arrival","2","Unscheduled","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","4","Departure","-","All flights","Thousand","6.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","4","Departure","1","Scheduled","Thousand","6.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HR","Croatia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CY","Cyprus","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","CZ","Czechia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","-","All directions","-","All flights","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","-","All directions","2","Unscheduled","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","3","Arrival","-","All flights","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","3","Arrival","2","Unscheduled","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","4","Departure","-","All flights","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DK","Denmark","4","Departure","2","Unscheduled","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","EE","Estonia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","-","All directions","-","All flights","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","-","All directions","2","Unscheduled","Thousand","0.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","3","Arrival","-","All flights","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","3","Arrival","2","Unscheduled","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","4","Departure","-","All flights","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FI","Finland","4","Departure","2","Unscheduled","Thousand","0.2"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","-","All directions","-","All flights","Thousand","99.6"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","-","All directions","1","Scheduled","Thousand","97.7"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","-","All directions","2","Unscheduled","Thousand","1.9"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","3","Arrival","-","All flights","Thousand","50.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","3","Arrival","1","Scheduled","Thousand","49.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","3","Arrival","2","Unscheduled","Thousand","1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","4","Departure","-","All flights","Thousand","49.3"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","4","Departure","1","Scheduled","Thousand","48.4"
"TAA06C01","Passengers","2022","2022","EICK","Cork","FR","France","4","Departure","2","Unscheduled","Thousand","0.9"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","-","All directions","-","All flights","Thousand","11.7"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","-","All directions","1","Scheduled","Thousand","11.7"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","3","Arrival","-","All flights","Thousand","6.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","3","Arrival","1","Scheduled","Thousand","6.1"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","4","Departure","-","All flights","Thousand","5.6"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","4","Departure","1","Scheduled","Thousand","5.6"
"TAA06C01","Passengers","2022","2022","EICK","Cork","DE","Germany","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","GR","Greece","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2022","2022","EICK","Cork","HU","Hungary","4","Departure","-","All flights","Thousand","0"
